1,208864.56838738677,98308.74407353842
2,1506861234930.0935,307162766.4839828
3,1.476007756563354e+19,961366689046.778
4,1.4458731292558906e+26,3008914520866318.0
5,1.4163537855160965e+33,9.417391617036483e+18
6,1.3874371168685038e+40,2.9474836939917236e+22
7,1.359110818885583e+47,9.225123558237442e+25
8,1.3313628383973163e+54,2.8873070557854083e+29
9,1.304181368314587e+61,9.03678089703656e+32
10,1.2775548426050598e+68,2.8283590003845545e+36
11,1.2514719313716967e+75,8.852283491436244e+39
12,1.2259215360317572e+82,2.7706144447045133e+43
13,1.2008927845942204e+89,8.671552835639988e+46
14,1.1763750270336236e+96,2.7140488177637995e+50
15,1.152357830758357e+103,8.49451202664723e+53
16,1.1288309761714714e+110,2.658638050228843e+57
17,1.1057844523221208e+117,8.321085731530234e+60
18,1.083208452645787e+124,2.6043585641722142e+64
19,1.0610933707914709e+131,8.151200155379041e+67
20,1.0394297965340802e+138,2.5511872630399374e+71
21,1.0182085117702668e+145,7.98478300990089e+74
22,9.974204865960175e+151,2.4991015218236385e+78
23,9.77056875464324e+158,7.821763482660687e+81
24,9.571090134213e+165,2.448079177433341e+85
25,9.375684124191429e+172,7.662072206949507e+88
26,9.184267577043688e+179,2.3980985192668116e+92
27,8.996759042797901e+186,7.50564123226824e+95
28,8.813078734387224e+193,2.3491382799714473e+99
29,8.63314849369953e+200,7.352403995413871e+102
30,8.456891758320213e+207,2.3011776263947687e+106
31,8.284233528953996e+214,7.2022952921560425e+109
32,8.115100337511853e+221,2.2541961507196686e+113
33,7.949420215849485e+228,7.055251249491922e+116
34,7.787122665144022e+235,2.208173861780652e+120
35,7.628138625895972e+242,6.911209298467468e+123
36,7.472400448543581e+249,2.1630911765573598e+127
37,7.319841864677171e+256,6.7701081475536325e+130
38,7.170397958841147e+263,2.118928911841764e+134
39,7.02400514091172e+270,6.631887756566083e+137
40,6.880601119038571e+277,2.0756682760754913e+141
41,6.740124873138933e+284,6.496489311117419e+144
42,6.60251662893285e+291,2.0332908613537967e+148
43,6.467717832508502e+298,6.363855197590952e+151
44,6.335671125406859e+305,inf
45,inf,inf
