1,208864.56838738677,98308.74407353842
2,750231.1392373958,209190.76994698893
3,3220004.3225323865,445629.50088093535
4,14444296.67317717,949510.3712104508
5,65416809.90536358,2023224.2438719175
6,296862648.0897888,4311138.482649356
7,1347735464.220675,9186300.446147893
8,6119164459.164811,19574445.082911085
9,27783545407.345146,41709818.58662872
10,126149317533.55725,88876541.91319112
11,572772958493.7324,189380821.83580092
12,2600639670678.238,403538379.4791386
13,11808041648691.723,859871776.6166031
14,53613674457720.5,1832240772.714098
15,243429535502507.1,3904194021.1351748
16,1105276580570874.0,8319174631.23627
17,5018439184594574.0,17726748765.650043
18,2.278590923991785e+16,37772692091.42544
19,1.0345799576199949e+17,80487194053.22508
20,4.697445589902986e+17,171504545952.97684
21,2.1328457899826844e+18,365447070537.5293
22,9.684052910852282e+18,778705664169.853
23,4.396983655388827e+19,1659289566935.905
24,1.9964229278519096e+20,3535664364118.198
25,9.06463343789786e+20,7533900498621.183
26,4.1157401178449594e+21,16053462907608.451
27,1.868726058664184e+22,34207204007157.5
28,8.484833790135155e+22,72889744270235.53
29,3.852485714127698e+23,155315670309349.53
30,1.7491970431776244e+24,330951324979379.2
31,7.942119771245241e+24,705201086841096.1
32,3.6060698082485434e+25,1502663791761067.2
33,1.637313442318289e+26,3201921428091255.0
34,7.434119279288767e+26,6822750962578676.0
35,3.3754153621582114e+27,1.4538123980486872e+16
36,1.532586233696223e+28,3.0978274017512216e+16
37,6.958611938689992e+28,6.600944264831716e+16
38,3.1595142282138475e+29,1.4065491564437362e+17
39,1.4345576741796332e+30,2.9971174579263354e+17
40,6.513519395388488e+30,6.386348472397766e+17
41,2.957422742753353e+31,1.360822436339087e+18
42,1.3427992991848764e+32,2.8996815805583073e+18
43,6.0968962327404875e+32,6.1787291597344e+18
44,2.7682576015172103e+33,1.3165822856315685e+19
45,1.2569100499375345e+34,2.8054133301958124e+19
46,5.706921468464915e+34,5.977859522441415e+19
47,2.5911919988900044e+35,1.27378037615403e+20
48,1.1765145205191735e+36,2.714209727719481e+20
49,5.34189059546883e+36,5.7835201294985416e+20
50,2.425452014087004e+37,1.232369950881403e+21
51,1.1012613170379613e+38,2.625971141846987e+21
52,5.000208131764265e+38,5.595498683557871e+21
53,2.2703132284904947e+39,1.1923057728530915e+22
54,1.0308215217513934e+40,2.5406011802953267e+22
55,4.680380646913486e+40,5.4135897890291515e+22
56,2.125097559350865e+41,1.15354407575588e+23
57,9.648872554280685e+41,2.458006584481389e+23
58,4.381010234522586e+42,5.2375947277045935e+23
59,1.989170296013148e+43,1.1160425161133925e+24
60,9.031703316648882e+43,2.3780971276458076e+24
61,4.100788402252877e+44,5.067321241678075e+24
62,1.861937325714911e+45,1.0797601270298607e+25
63,8.454009972779403e+45,2.3007855162887826e+25
64,3.8384903526444885e+46,4.902583323321631e+25
65,1.74284253682998e+47,1.0446572734376767e+26
66,7.913267532615538e+47,2.2259872948102184e+26
67,3.59296962975468e+48,4.7432010120897564e+26
68,1.6313653882080478e+49,1.0106956087998433e+27
69,7.407112511621497e+49,2.1536207532499895e+27
70,3.3631531082123652e+50,4.589000197929594e+27
71,1.5270186339862204e+51,9.778380332200189e+27
72,6.933332600431526e+51,2.0836068380275643e+28
73,3.148036302786885e+52,4.439812431082216e+28
74,1.429346193928057e+53,9.460486529144039e+28
75,6.489856995257566e+53,2.01586906558347e+29
76,2.9466789779700827e+54,4.295474738067248e+29
77,1.3379211599817707e+55,9.15292741001184e+29
78,6.074747346791373e+55,1.9503334388282577e+30
79,2.7582010383819354e+56,4.155829443649807e+30
80,1.252343930344607e+57,8.855366995647097e+30
81,5.6861892880405874e+57,1.8869283663077056e+31
82,2.581778682037492e+58,4.020723998595257e+31
83,1.1722404628777584e+59,8.567480229529588e+31
