,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.9337016574585635,0.94536525475752,0.9349294045426643,0.9484346224677717,0.9367710251688153,0.943523634131369,0.937998772252916,0.9386126457949663,0.9478207489257213,0.9392265193370166,0.9404542664211173,0.9429097605893186,0.9422958870472683,0.952731737262124,0.9459791282995703
1,0.9474222585924713,0.9576513911620295,0.9498772504091653,0.9648117839607201,0.9568330605564648,0.9576513911620295,0.9588788870703764,0.9566284779050737,0.9590834697217676,0.962152209492635,0.962152209492635,0.9590834697217676,0.964607201309329,0.9662438625204582,0.9564238952536824
2,0.9447513812154696,0.9496623695518723,0.950890116635973,0.950890116635973,0.9502762430939227,0.950890116635973,0.9515039901780233,0.9521178637200737,0.9521178637200737,0.952731737262124,0.9533456108041743,0.952731737262124,0.952731737262124,0.952731737262124,0.9539594843462247
3,0.9562193126022913,0.9615384615384616,0.9631751227495908,0.9662438625204582,0.9676759410801964,0.967266775777414,0.9682896890343698,0.9684942716857611,0.9689034369885434,0.9684942716857611,0.9699263502454992,0.9699263502454992,0.9707446808510638,0.9705400981996727,0.970949263502455
